date,R_t-estimate,school_closing,cancel_public_events,restrictions_on_gatherings,internationaltravel,temperature,windspeed,full_vaccination,visible,new_deaths
2020/4/11,0.98,3,2,4,3,60.3,3.7,0,6.2,619
2020/4/12,0.68,3,2,4,3,60.9,4.7,0,6.2,431
2020/4/13,0.58,3,2,4,3,60,5.7,0,5.2,566
2020/4/14,0.63,3,2,4,3,55.1,5.2,0,6.2,602
2020/4/15,0.77,3,2,4,3,54.4,6.4,0,6.2,578
2020/4/16,0.96,3,2,4,3,56.7,4.4,0,6.2,525
2020/4/17,0.96,3,2,4,3,59.9,4.5,0,6.1,575
2020/4/18,0.85,3,2,4,3,60,3.6,0,4.4,482
2020/4/19,0.79,3,2,4,3,62.5,4.1,0,6.6,433
2020/4/20,0.68,3,2,4,3,62.3,5.9,0,5.6,454
2020/4/21,0.82,3,2,4,3,61.4,5.2,0,6,534
2020/4/22,0.88,3,2,4,3,57.7,3.3,0,5.1,437
2020/4/23,0.89,3,2,4,3,59.2,4.5,0,6.2,464
2020/4/24,0.76,3,2,4,3,60.6,4.5,0,6.2,420
2020/4/25,0.58,3,2,4,3,61.4,4.7,0,6,415
2020/4/26,0.45,3,2,4,3,60.8,4.3,0,6.2,260
2020/4/27,0.52,3,2,4,3,60.3,4.4,0,6.4,333
2020/4/28,0.6,3,2,4,3,62.4,9.3,0,6.5,382
2020/4/29,0.77,3,2,4,3,61.8,7.5,0,6.5,323
2020/4/30,0.76,3,2,4,3,61.7,5.4,0,6.2,285
2020/5/1,0.7,3,2,4,3,65.3,9,0,6.2,269
2020/5/2,0.49,3,2,4,3,66.4,6.3,0,6.4,474
2020/5/3,0.39,3,2,4,3,67.5,5.6,0,6.2,174
2020/5/4,0.41,3,2,4,2,64.3,4.9,0,6.2,195
2020/5/5,0.54,3,2,4,2,66.2,5.3,0,6.2,236
2020/5/6,0.69,3,2,4,2,67,5.3,0,6.2,369
2020/5/7,0.76,3,2,4,2,65.9,6.8,0,6.2,274
2020/5/8,0.65,3,2,4,2,66,4.8,0,6.2,243
2020/5/9,0.63,3,2,4,2,65.6,4.3,0,6.2,194
2020/5/10,0.54,3,2,4,2,68.5,6.2,0,6.2,165
2020/5/11,0.65,3,2,4,2,66,6.3,0,6.6,179
2020/5/12,0.77,3,2,4,2,68.4,8.2,0,6.6,172
2020/5/13,0.84,3,2,4,2,71.6,11.1,0,6,195
2020/5/14,0.79,3,2,4,2,75.4,8.4,0,6.1,262
2020/5/15,0.6,3,2,4,2,69.6,5.4,0,6.2,242
2020/5/16,0.43,3,2,4,2,74.7,8.5,0,6.2,153
2020/5/17,0.47,3,2,4,2,76.7,8,0,6,145
2020/5/18,0.52,3,2,0,3,76.2,5.8,0,6.1,99
2020/5/19,0.68,3,2,0,3,68.9,7.7,0,6.2,162
2020/5/20,0.8,3,2,0,3,66.6,5.8,0,6.2,161
2020/5/21,0.86,3,2,0,3,72.1,7.4,0,6.2,156
2020/5/22,0.78,3,2,0,3,71.4,7.1,0,6.2,130
2020/5/23,0.56,3,2,0,3,72.6,5.4,0,6.2,119
2020/5/24,0.49,3,2,0,3,71.1,7.2,0,6.4,50
2020/5/25,0.53,3,2,0,3,70.7,5.4,0,6.5,92
2020/5/26,0.69,3,2,0,3,68.8,6.3,0,6.2,78
2020/5/27,0.85,3,2,0,3,66.5,7,0,6.7,117
2020/5/28,0.93,3,2,0,3,66.3,5.2,0,6.2,70
2020/5/29,0.81,3,2,0,3,61.4,5.8,0,6.3,87
2020/5/30,0.57,3,2,0,3,60.1,3.5,0,6.5,111
2020/5/31,0.32,3,2,0,3,64.5,5.9,0,6.4,75
2020/6/1,0.18,3,2,0,3,67,5.4,0,6.6,60
2020/6/2,0.36,3,2,0,3,68.4,4.9,0,6.2,55
2020/6/3,0.59,3,2,0,3,68.7,5.6,0,6.6,71
2020/6/4,0.78,3,2,0,3,70.5,13.6,0,6.7,88
2020/6/5,0.9,3,2,0,3,67,8.2,0,5.9,85
2020/6/6,0.85,3,2,0,3,68.7,5.7,0,6.5,72
2020/6/7,0.74,3,2,0,3,70.3,9.2,0,6.5,53
2020/6/8,0.82,3,2,0,3,70.1,10,0,6.2,65
2020/6/9,0.71,3,2,0,3,67.6,7.1,0,6.3,79
2020/6/10,0.88,3,2,0,3,65.7,8,0,6.2,71
2020/6/11,1.03,3,2,0,3,62.5,4.5,0,5.9,53
2020/6/12,1.1,3,2,0,3,66.5,4.2,0,6.2,56
2020/6/13,1.09,3,2,0,3,69,5.4,0,6.9,78
2020/6/14,1.12,3,2,0,3,69.2,7.9,0,6.2,44
2020/6/15,1.05,3,2,2,3,70.9,5.2,0,6.2,26
2020/6/16,0.79,3,2,2,3,69.9,6.2,0,6.7,34
2020/6/17,0.56,3,2,2,3,69.7,6.9,0,6.3,43
2020/6/18,0.37,3,2,2,3,69.4,7.4,0,6.4,66
2020/6/19,0.31,3,2,2,3,69.3,3.7,0,6,47
2020/6/20,0.39,3,2,2,3,71.7,6.8,0,6.2,49
2020/6/21,0.9,3,2,2,3,71,5.4,0,6.7,24
2020/6/22,1.32,3,2,2,3,75,6,0,7.3,23
2020/6/23,1.72,3,2,2,3,79.8,7.4,0,6.4,18
2020/6/24,1.54,3,2,2,3,77,5.4,0,6.4,-31
2020/6/25,1.28,3,2,2,3,76.6,4.4,0,6.3,34
2020/6/26,0.91,3,2,2,3,77.3,4.1,0,6.2,30
2020/6/27,0.6,3,2,2,3,78.3,4.5,0,6.2,8
2020/6/28,0.24,3,2,2,3,79.5,4.8,0,7.3,22
2020/6/29,0.28,3,2,2,3,77.7,5.2,0,6.4,6
2020/6/30,0.47,3,2,2,3,78.2,6.4,0,6.4,23
2020/7/1,0.79,3,2,2,3,79.6,4.4,0,6.4,21
2020/7/2,1.02,3,2,2,3,80.4,4.3,0,6.2,30
2020/7/3,1.17,3,2,2,3,79.4,5.2,0,6.3,15
2020/7/4,1.12,3,2,2,3,74,5.3,0,6.3,21
2020/7/5,1.02,3,2,2,3,77.2,5.4,0,6.4,7
2020/7/6,0.93,3,2,2,3,79,5.2,0,6.2,8
2020/7/7,0.97,3,2,2,3,79.9,4.7,0,6.7,30
2020/7/8,1.02,3,2,2,3,77.3,5.2,0,6.2,15
2020/7/9,1.13,3,2,2,3,80.1,4.5,0,6.4,12
2020/7/10,1.14,3,2,2,3,80.8,4.9,0,6.4,12
2020/7/11,1.05,3,2,2,3,79.2,4.2,0,6.7,7
2020/7/12,0.87,3,2,2,3,79.6,4.2,0,6.2,9
2020/7/13,0.77,3,2,2,3,76.8,6.4,0,6.5,13
2020/7/14,0.77,3,2,2,3,74.9,5.8,0,6.2,17
2020/7/15,0.95,3,2,2,3,75.3,6.3,0,6.7,13
2020/7/16,1.11,3,2,2,3,74.9,4.3,0,6.2,20
2020/7/17,1.23,3,2,2,3,75.8,5.4,0,6.3,11
2020/7/18,1.18,3,2,2,3,75.2,6.5,0,6.2,14
2020/7/19,1.11,3,2,2,3,75.1,6.3,0,6.7,3
2020/7/20,1.07,3,2,2,3,76.8,5.1,0,6.2,13
2020/7/21,1.12,3,2,2,3,80.3,5.5,0,6.7,15
2020/7/22,1.24,3,2,2,3,81.4,5.5,0,6.7,9
2020/7/23,1.31,3,2,2,3,79.8,4.4,0,6.4,10
2020/7/24,1.25,3,2,2,3,78.8,6.7,0,6.4,5
2020/7/25,1.11,3,2,2,3,80.2,6.1,0,6.6,5
2020/7/26,0.95,3,2,2,3,79.4,4.6,0,6.2,5
2020/7/27,0.98,3,2,2,3,80.1,4.8,0,6.4,5
2020/7/28,1.18,3,2,2,3,81.4,4.4,0,6.7,11
2020/7/29,1.35,3,2,2,3,83,3.9,0,6.5,6
2020/7/30,1.39,3,2,2,3,84.4,4.5,0,6.9,3
2020/7/31,1.25,3,2,2,3,85.5,4.6,0,6.5,9
2020/8/1,0.98,3,2,2,3,86.2,5.9,0,6.1,5
2020/8/2,0.8,3,2,2,3,83.5,6.8,0,6.2,8
2020/8/3,0.82,3,2,2,3,81.2,8.3,0,6.2,12
2020/8/4,1.15,3,2,2,3,75.3,8.3,0,6.5,5
2020/8/5,1.48,3,2,2,3,73.9,5.3,0,6.1,10
2020/8/6,1.7,3,2,2,3,76.5,5.7,0,6.6,6
2020/8/7,1.58,3,2,2,3,78.1,5.4,0,6.2,3
2020/8/8,1.38,3,2,2,3,82.3,6.3,0,6.4,13
2020/8/9,1.16,3,2,2,3,83.4,5.6,0,7.3,2
2020/8/10,1.1,3,2,2,3,82.7,5.2,0,6.4,4
2020/8/11,1.18,3,2,2,3,82.4,4.1,0,6.2,6
2020/8/12,1.42,3,2,2,3,81.9,4.4,0,6.2,10
2020/8/13,1.45,3,2,2,3,82.7,4.3,0,6.2,6
2020/8/14,1.36,3,2,2,3,81.5,5.6,0,6.5,3
2020/8/15,1.11,3,2,2,3,81.6,4.3,0,6.1,158
2020/8/16,0.97,3,2,2,3,80.6,4.5,0,6.3,4
2020/8/17,1.04,3,2,2,3,79.4,4.5,0,6.5,4
2020/8/18,1.35,3,2,2,3,78.3,4.3,0,6.5,5
2020/8/19,1.75,3,2,2,3,79.1,5.3,0,6.2,7
2020/8/20,2.07,3,2,2,3,80.5,4.2,0,6.6,6
2020/8/21,2.04,3,2,2,3,82,4.1,0,6.2,9
2020/8/22,1.76,3,2,2,3,80.6,4.1,0,6.4,3
2020/8/23,1.54,3,2,2,3,79.4,4.7,0,6.1,7
2020/8/24,1.4,3,2,2,3,77.7,7.3,0,6.1,4
2020/8/25,1.4,3,2,2,3,78.3,5.6,0,6.2,4
2020/8/26,1.45,3,2,2,3,79.4,4.4,0,6.4,13
2020/8/27,1.43,3,2,2,3,78.7,5.7,0,6.6,5
2020/8/28,1.29,3,2,2,3,80.8,6.4,0,6.4,9
2020/8/29,1.04,3,2,2,3,82.6,11.2,0,6.4,1
2020/8/30,0.82,3,2,2,3,81.3,11,0,6.2,4
2020/8/31,0.77,3,2,2,3,67.2,5.1,0,5.6,6
2020/9/1,0.96,3,2,2,3,68.6,4.3,0,6.9,8
2020/9/2,1.24,3,2,2,3,71.1,2.9,0,6.2,6
2020/9/3,1.37,3,2,2,3,72.2,4.1,0,6.4,10
2020/9/4,1.32,3,2,2,3,73.9,4.9,0,6.4,11
2020/9/5,1.14,3,2,2,3,74.2,4.2,0,6.2,16
2020/9/6,0.93,3,2,2,3,73.7,3.7,0,6.6,7
2020/9/7,0.89,3,2,2,3,74.5,3.7,0,6.6,12
2020/9/8,0.96,3,2,2,3,78.5,5.1,0,6.2,10
2020/9/9,1.09,3,2,2,3,78.7,3.8,0,6.4,14
2020/9/10,1.19,3,2,2,3,78.1,4.3,0,6.7,10
2020/9/11,1.07,3,2,2,3,74.7,5.5,0,6.4,10
2020/9/12,0.88,3,2,2,3,76.5,4.6,0,6.2,6
2020/9/13,0.77,3,2,2,3,79.7,5.1,0,6.5,7
2020/9/14,0.79,3,2,2,3,80,5.3,0,6.3,14
2020/9/15,1.02,3,2,2,3,78.8,4.8,0,6.2,9
2020/9/16,1.26,3,2,2,3,77.6,4.8,0,6.4,12
2020/9/17,1.37,3,2,2,3,76.5,5.9,0,6.2,13
2020/9/18,1.32,3,2,2,3,77.4,4.4,0,6.3,10
2020/9/19,1.1,3,2,2,3,75.6,4.5,0,6.2,24
2020/9/20,0.94,3,2,2,3,75.2,4.7,0,6.3,15
2020/9/21,0.91,2,2,2,3,73.7,5.2,0,6.1,17
2020/9/22,1.01,2,2,2,3,72.3,5.8,0,6.5,14
2020/9/23,1.2,2,2,2,3,68.1,5.6,0,6.1,20
2020/9/24,1.29,2,2,2,3,71.8,6.9,0,6.3,23
2020/9/25,1.23,2,2,2,3,70,11.3,0,6.4,20
2020/9/26,1.09,2,2,2,3,58,7,0,6.1,17
2020/9/27,0.97,2,2,2,3,55.8,7,0,4.9,17
2020/9/28,1.07,2,2,2,3,56.3,4,0,5.8,16
2020/9/29,1.27,2,2,2,3,59.7,4.4,0,6.7,24
2020/9/30,1.54,2,2,2,3,62.6,3.5,0,6.4,19
2020/10/1,1.64,1,2,2,3,63.1,3.9,0,6.5,24
2020/10/2,1.54,1,2,2,3,67.6,10.3,0,6.2,23
2020/10/3,1.37,1,2,2,3,68.6,10.2,0,6.1,27
2020/10/4,1.32,1,2,2,3,64.4,10.1,0,6.5,18
2020/10/5,1.44,1,2,2,3,65.1,6.2,0,6.1,16
2020/10/6,1.78,1,2,3,3,63.2,4.2,0,6.4,28
2020/10/7,2.01,1,2,3,3,64.7,6.7,0,6.3,31
2020/10/8,2.03,1,2,3,3,62.3,5,0,6.5,22
2020/10/9,1.79,1,2,3,3,61.1,3.3,0,6.2,28
2020/10/10,1.54,1,2,3,3,62.7,3.5,0,6.2,29
2020/10/11,1.41,1,2,3,3,61.1,4.9,0,5.9,26
2020/10/12,1.5,1,2,3,3,56.1,4.5,0,6.2,39
2020/10/13,1.71,1,2,3,3,55.6,5.3,0,6.2,41
2020/10/14,1.9,1,2,3,3,62.1,10.1,0,6,43
2020/10/15,1.96,1,2,3,3,60.3,8.8,0,5.9,83
2020/10/16,1.75,1,2,3,3,56,6,0,5.7,55
2020/10/17,1.5,1,2,3,3,56.6,3.3,0,6.2,47
2020/10/18,1.45,1,2,3,3,55.6,3.6,0,6.2,69
2020/10/19,1.47,1,2,3,3,57,3.8,0,6.2,73
2020/10/20,1.67,1,2,3,3,56.9,3.4,0,6.6,89
2020/10/21,1.8,1,2,3,3,58.4,4.4,0,6.4,127
2020/10/22,1.83,1,2,3,3,59.6,3.5,0,6.2,136
2020/10/23,1.64,2,2,4,3,62.9,4.9,0,6.3,91
2020/10/24,1.47,2,2,4,3,63.4,5.7,0,6.1,151
2020/10/25,1.35,2,2,4,3,58.2,3.4,0,6.2,128
2020/10/26,1.39,2,2,4,3,62.8,11,0,6.4,141
2020/10/27,1.51,2,2,4,3,59.5,5.4,0,6.2,221
2020/10/28,1.62,2,2,4,3,55.3,5.4,0,6.3,205
2020/10/29,1.57,2,2,4,3,55.5,3.8,0,6.1,217
2020/10/30,1.36,2,2,4,3,57.1,3.7,0,6.1,199
2020/10/31,1.13,2,2,4,3,57.5,2.8,0,6.1,297
2020/11/1,0.98,2,2,4,3,59,3.4,0,6.2,208
2020/11/2,1.02,2,2,4,3,59.3,2.6,0,5.9,233
2020/11/3,1.19,2,2,4,3,56.9,3,0,6.3,353
2020/11/4,1.41,2,2,4,3,59.5,2.3,0,5.7,352
2020/11/5,1.42,2,2,4,3,60.3,2.6,0,6.4,428
2020/11/6,1.24,2,2,4,3,59.6,3.7,0,6.2,446
2020/11/7,1.03,2,2,4,3,57.2,3.1,0,6.1,425
2020/11/8,0.86,2,2,4,3,55.8,3.2,0,5.8,331
2020/11/9,0.89,2,2,4,3,56.1,2.5,0,5.9,356
2020/11/10,1.07,2,2,4,3,56.1,2.9,0,6.2,580
2020/11/11,1.21,2,2,4,3,56.2,2.9,0,6.2,623
2020/11/12,1.26,2,2,4,3,57.8,3.1,0,6.4,636
2020/11/13,1.08,2,2,4,3,58.5,3.7,0,6.3,550
2020/11/14,0.84,2,2,4,3,59.6,4.4,0,5.9,544
2020/11/15,0.77,2,2,4,3,59.5,4,0,6.1,546
2020/11/16,0.79,2,2,4,3,61.8,8.3,0,6,504
