date,R_t-estimate,school_closing,cancel_public_events,restrictions_on_gatherings,internationaltravel,temperature,windspeed,full_vaccination,visible,new_deaths
2021/5/17,0.88,1,1,2,3,48,8.4,58.83,5.3,2
2021/5/18,0.89,1,1,2,3,51.2,7.3,58.83,6.2,0
2021/5/19,0.88,1,1,2,3,52.7,14.8,58.83,6.5,0
2021/5/20,0.81,1,1,2,3,48.5,13,58.83,6.1,1
2021/5/21,0.67,1,1,2,3,50.5,10.1,61.36,6.7,1
2021/5/22,0.6,1,1,2,3,48.3,10.5,62.71,6.1,0
2021/5/23,0.55,1,1,2,3,46,14.3,64.05,6.2,0
2021/5/24,0.58,1,1,2,3,47.8,9.3,64.05,5.2,0
2021/5/25,0.66,1,1,2,3,49.5,8.4,66.64,6.8,2
2021/5/26,0.73,1,1,2,3,53.1,7.2,66.64,6.3,0
2021/5/27,0.75,1,1,2,3,57,8.8,66.64,6.8,1
2021/5/28,0.76,1,1,2,3,57.9,9.9,69.25,7,1
2021/5/29,0.75,1,1,2,3,60,8.3,70.35,6.7,0
2021/5/30,0.73,1,1,2,3,63,8.1,71.29,6.7,0
2021/5/31,0.75,1,1,2,3,65.5,6.9,72.55,6.3,1
2021/6/1,0.8,1,1,2,3,65.2,3.9,73.78,6.7,2
2021/6/2,0.84,1,1,2,3,65.8,5.8,73.78,5.6,1
2021/6/3,0.82,1,1,2,3,59.9,6.1,73.78,4.8,0
2021/6/4,0.78,1,1,2,3,57.9,7.6,77.46,5.6,0
2021/6/5,0.76,1,1,2,3,62.2,6.7,77.46,6.3,0
2021/6/6,0.76,1,1,2,3,65.2,6.5,77.46,6,0
2021/6/7,0.77,1,1,2,3,68,5.5,79.71,6.6,0
2021/6/8,0.77,1,1,2,3,70,6.8,80.75,6.7,0
2021/6/9,0.78,1,1,2,3,71.8,6.3,80.75,7,0
2021/6/10,0.75,1,1,2,3,66.3,7.9,80.75,7,0
2021/6/11,0.7,1,1,2,3,63,6.3,83.11,7,0
2021/6/12,0.67,1,1,2,3,68.3,5.2,84.26,7.3,0
2021/6/13,0.66,1,1,2,3,71.7,6,86.91,6.7,0
2021/6/14,0.67,1,1,2,3,73.7,4.9,86.91,7,0
2021/6/15,0.68,1,1,2,3,75.8,5,88.31,7.2,0
2021/6/16,0.68,1,1,2,3,75.6,6.7,88.31,6.7,0
2021/6/17,0.66,1,1,2,3,73,5.3,88.31,6.5,0
2021/6/18,0.64,1,1,2,3,68.1,6,91.01,6.3,0
2021/6/19,0.63,1,1,2,3,65.4,9.8,92.24,6.3,0
2021/6/20,0.62,1,1,2,3,56.9,9.4,93.43,6,0
2021/6/21,0.64,1,1,2,3,61.9,7,94.4,5.4,0
2021/6/22,0.67,1,1,2,3,58.9,6.8,95.18,3.2,0
2021/6/23,0.69,1,1,2,3,61.7,6,95.18,4.7,0
2021/6/24,0.7,1,1,2,3,64.3,4.4,95.18,6.7,0
2021/6/25,0.7,1,1,2,3,67.4,5.8,96.86,6.7,0
2021/6/26,0.74,1,1,2,3,68,6.2,97.83,7.3,0
2021/6/27,0.84,1,1,2,3,60.3,6.1,98.66,7.1,0
2021/6/28,0.98,1,1,2,3,55.5,7.4,100.91,5.7,0
2021/6/29,1.19,1,1,2,3,57.2,7.4,100.91,6.3,0
2021/6/30,1.3,1,1,2,3,60.9,4.9,100.91,6.7,0
2021/7/1,1.3,1,1,2,3,66.1,4.5,100.91,6.8,0
2021/7/2,1.41,1,1,2,3,61.8,5.6,103.95,6.9,0
2021/7/3,1.46,1,1,2,3,60.8,7.3,103.95,6.3,0
2021/7/4,1.58,1,1,2,3,61.8,8.8,104.8,6.3,0
2021/7/5,1.65,1,1,2,3,62.3,6,106.2,5.7,0
2021/7/6,1.64,1,1,2,3,60.4,4.1,106.2,6.6,0
2021/7/7,1.52,1,1,2,3,62.5,5.4,106.2,6.7,1
2021/7/8,1.33,1,1,2,3,62.7,3.8,106.2,6.4,0
2021/7/9,1.15,1,1,2,3,62,5.4,107.92,5.7,0
2021/7/10,1.11,1,1,2,3,62.4,5.5,107.92,7,0
2021/7/11,1.1,1,1,2,3,60.5,6.9,107.92,4.6,0
2021/7/12,1.16,1,1,2,3,58.7,7.1,110,1.9,0
2021/7/13,1.21,1,1,2,3,62.4,6,110.6,4.1,0
2021/7/14,1.19,1,1,2,3,62.6,8.9,110.6,6.5,0
2021/7/15,1.1,1,1,2,3,66,9.1,110.6,6.2,0
2021/7/16,1.02,1,1,2,3,69,11.7,111.92,6.7,1
2021/7/17,0.98,1,1,2,3,67.2,9.3,113.01,6.7,0
2021/7/18,1.01,1,1,2,3,65.1,6.6,113.01,6,0
2021/7/19,1.05,1,1,2,3,65.7,7,113.9,6.4,1
2021/7/20,1.09,1,1,2,3,67.3,6.4,114.4,6.7,0
2021/7/21,1.08,1,1,2,3,68,6.2,114.4,6.6,0
2021/7/22,1.01,1,1,2,3,64.3,5.8,114.4,6.3,0
2021/7/23,0.92,1,1,2,3,62.3,4.9,115.4,5,0
2021/7/24,0.88,1,1,2,3,63.3,7.5,115.89,5.6,0
2021/7/25,0.88,1,1,2,3,60.5,5.1,116.26,5.2,0
2021/7/26,0.92,1,1,2,3,61.4,8.8,116.61,4.7,1
2021/7/27,0.96,1,1,2,3,61.1,8.7,116.88,7.2,0
2021/7/28,0.96,1,1,2,3,63.1,8.7,116.88,7.2,0
2021/7/29,0.93,1,1,2,3,61,9,116.88,6.6,0
2021/7/30,0.85,1,1,2,3,59.8,7.5,117.48,6.7,0
2021/7/31,0.79,1,1,2,3,59.7,5.8,117.72,7.2,0
